current density,FE
304.242424,0.116162
304.242424,0.124242
304.242424,0.132323
304.242424,0.140404
304.242424,0.148485
304.242424,0.156566
304.242424,0.164646
304.242424,0.172727
304.242424,0.180808
304.242424,0.188889
304.242424,0.196970
304.242424,0.205051
304.242424,0.213131
304.242424,0.221212
304.242424,0.229293
304.242424,0.237374
304.242424,0.245455
304.242424,0.253535
304.242424,0.261616
304.242424,0.269697
304.242424,0.277778
304.242424,0.285859
304.242424,0.293939
304.242424,0.302020
304.242424,0.310101
304.242424,0.318182
304.242424,0.326263
304.242424,0.334343
304.242424,0.342424
304.242424,0.350505
304.242424,0.358586
304.242424,0.366667
304.242424,0.374747
304.242424,0.382828
304.242424,0.390909
304.242424,0.398990
304.242424,0.407071
304.242424,0.415152
304.242424,0.423232
304.242424,0.431313
304.242424,0.439394
304.242424,0.447475
304.242424,0.455556
304.242424,0.463636
304.242424,0.471717
304.242424,0.479798
304.242424,0.487879
304.242424,0.495960
304.242424,0.504040
304.242424,0.512121
304.242424,0.520202
304.242424,0.528283
304.242424,0.536364
304.242424,0.544444
304.242424,0.552525
304.242424,0.560606
304.242424,0.568687
304.242424,0.576768
304.242424,0.584848
304.242424,0.592929
304.242424,0.601010
304.242424,0.609091
304.242424,0.617172
304.242424,0.625253
304.242424,0.633333
304.242424,0.641414
304.242424,0.649495
304.242424,0.657576
304.242424,0.665657
304.242424,0.673737
304.242424,0.681818
304.242424,0.689899
304.242424,0.697980
304.242424,0.706061
304.242424,0.714141
304.242424,0.722222
304.242424,0.730303
304.242424,0.738384
304.242424,0.746465
304.242424,0.754545
304.242424,0.762626
304.242424,0.770707
304.242424,0.778788
304.242424,0.786869
304.242424,0.794949
304.242424,0.803030
304.242424,0.811111
304.242424,0.819192
304.242424,0.827273
304.242424,0.835354
304.242424,0.843434
304.242424,0.851515
304.242424,0.859596
304.242424,0.867677
304.242424,0.875758
304.242424,0.883838
304.242424,0.891919
304.242424,0.900000
308.232323,0.100000
308.232323,0.108081
308.232323,0.116162
308.232323,0.124242
308.232323,0.132323
308.232323,0.140404
308.232323,0.148485
308.232323,0.156566
308.232323,0.164646
308.232323,0.172727
308.232323,0.180808
308.232323,0.188889
308.232323,0.196970
308.232323,0.205051
308.232323,0.213131
308.232323,0.221212
308.232323,0.229293
308.232323,0.237374
308.232323,0.245455
308.232323,0.253535
308.232323,0.261616
308.232323,0.269697
308.232323,0.277778
308.232323,0.285859
308.232323,0.293939
308.232323,0.302020
308.232323,0.310101
308.232323,0.318182
308.232323,0.326263
308.232323,0.334343
308.232323,0.342424
308.232323,0.350505
308.232323,0.358586
308.232323,0.366667
308.232323,0.374747
308.232323,0.382828
308.232323,0.390909
308.232323,0.398990
308.232323,0.407071
308.232323,0.415152
308.232323,0.423232
308.232323,0.431313
308.232323,0.439394
308.232323,0.447475
308.232323,0.455556
308.232323,0.463636
308.232323,0.471717
308.232323,0.479798
308.232323,0.487879
308.232323,0.495960
308.232323,0.504040
308.232323,0.512121
308.232323,0.520202
308.232323,0.528283
308.232323,0.536364
308.232323,0.544444
308.232323,0.552525
308.232323,0.560606
308.232323,0.568687
308.232323,0.576768
308.232323,0.584848
308.232323,0.592929
308.232323,0.601010
308.232323,0.609091
308.232323,0.617172
308.232323,0.625253
308.232323,0.633333
308.232323,0.641414
308.232323,0.649495
308.232323,0.657576
308.232323,0.665657
308.232323,0.673737
308.232323,0.681818
308.232323,0.689899
308.232323,0.697980
308.232323,0.706061
308.232323,0.714141
308.232323,0.722222
308.232323,0.730303
308.232323,0.738384
308.232323,0.746465
308.232323,0.754545
308.232323,0.762626
308.232323,0.770707
308.232323,0.778788
308.232323,0.786869
308.232323,0.794949
308.232323,0.803030
308.232323,0.811111
308.232323,0.819192
308.232323,0.827273
308.232323,0.835354
308.232323,0.843434
308.232323,0.851515
308.232323,0.859596
308.232323,0.867677
308.232323,0.875758
308.232323,0.883838
308.232323,0.891919
308.232323,0.900000
312.222222,0.100000
312.222222,0.108081
312.222222,0.116162
312.222222,0.124242
312.222222,0.132323
312.222222,0.140404
312.222222,0.148485
312.222222,0.156566
312.222222,0.164646
312.222222,0.172727
312.222222,0.180808
312.222222,0.188889
312.222222,0.196970
312.222222,0.205051
312.222222,0.213131
312.222222,0.221212
312.222222,0.229293
312.222222,0.237374
312.222222,0.245455
312.222222,0.253535
312.222222,0.261616
312.222222,0.269697
312.222222,0.277778
312.222222,0.285859
312.222222,0.293939
312.222222,0.302020
312.222222,0.310101
312.222222,0.318182
312.222222,0.326263
312.222222,0.334343
312.222222,0.342424
312.222222,0.350505
312.222222,0.358586
312.222222,0.366667
312.222222,0.374747
312.222222,0.382828
312.222222,0.390909
312.222222,0.398990
312.222222,0.407071
312.222222,0.415152
312.222222,0.423232
312.222222,0.431313
312.222222,0.439394
312.222222,0.447475
312.222222,0.455556
312.222222,0.463636
312.222222,0.471717
312.222222,0.479798
312.222222,0.487879
312.222222,0.495960
312.222222,0.504040
312.222222,0.512121
312.222222,0.520202
312.222222,0.528283
312.222222,0.536364
312.222222,0.544444
312.222222,0.552525
312.222222,0.560606
312.222222,0.568687
312.222222,0.576768
312.222222,0.584848
312.222222,0.592929
312.222222,0.601010
312.222222,0.609091
312.222222,0.617172
312.222222,0.625253
312.222222,0.633333
312.222222,0.641414
312.222222,0.649495
312.222222,0.657576
312.222222,0.665657
312.222222,0.673737
312.222222,0.681818
312.222222,0.689899
312.222222,0.697980
312.222222,0.706061
312.222222,0.714141
312.222222,0.722222
312.222222,0.730303
312.222222,0.738384
312.222222,0.746465
312.222222,0.754545
312.222222,0.762626
312.222222,0.770707
312.222222,0.778788
312.222222,0.786869
312.222222,0.794949
312.222222,0.803030
312.222222,0.811111
312.222222,0.819192
312.222222,0.827273
312.222222,0.835354
312.222222,0.843434
312.222222,0.851515
312.222222,0.859596
312.222222,0.867677
312.222222,0.875758
312.222222,0.883838
312.222222,0.891919
312.222222,0.900000
316.212121,0.100000
316.212121,0.108081
316.212121,0.116162
316.212121,0.124242
316.212121,0.132323
316.212121,0.140404
316.212121,0.148485
316.212121,0.156566
316.212121,0.164646
316.212121,0.172727
316.212121,0.180808
316.212121,0.188889
316.212121,0.196970
316.212121,0.205051
316.212121,0.213131
316.212121,0.221212
316.212121,0.229293
316.212121,0.237374
316.212121,0.245455
316.212121,0.253535
316.212121,0.261616
316.212121,0.269697
316.212121,0.277778
316.212121,0.285859
316.212121,0.293939
316.212121,0.302020
316.212121,0.310101
316.212121,0.318182
316.212121,0.326263
316.212121,0.334343
316.212121,0.342424
316.212121,0.350505
316.212121,0.358586
316.212121,0.366667
316.212121,0.374747
316.212121,0.382828
316.212121,0.390909
316.212121,0.398990
316.212121,0.407071
316.212121,0.415152
316.212121,0.423232
316.212121,0.431313
316.212121,0.439394
316.212121,0.447475
316.212121,0.455556
316.212121,0.463636
316.212121,0.471717
316.212121,0.479798
316.212121,0.487879
316.212121,0.495960
316.212121,0.504040
316.212121,0.512121
316.212121,0.520202
316.212121,0.528283
316.212121,0.536364
316.212121,0.544444
316.212121,0.552525
316.212121,0.560606
316.212121,0.568687
316.212121,0.576768
316.212121,0.584848
316.212121,0.592929
316.212121,0.601010
316.212121,0.609091
316.212121,0.617172
316.212121,0.625253
316.212121,0.633333
316.212121,0.641414
316.212121,0.649495
316.212121,0.657576
316.212121,0.665657
316.212121,0.673737
316.212121,0.681818
316.212121,0.689899
316.212121,0.697980
316.212121,0.706061
316.212121,0.714141
316.212121,0.722222
316.212121,0.730303
316.212121,0.738384
316.212121,0.746465
316.212121,0.754545
316.212121,0.762626
316.212121,0.770707
316.212121,0.778788
316.212121,0.786869
316.212121,0.794949
316.212121,0.803030
316.212121,0.811111
316.212121,0.819192
316.212121,0.827273
316.212121,0.835354
316.212121,0.843434
316.212121,0.851515
316.212121,0.859596
316.212121,0.867677
316.212121,0.875758
316.212121,0.883838
316.212121,0.891919
316.212121,0.900000
320.202020,0.100000
320.202020,0.108081
320.202020,0.116162
320.202020,0.124242
320.202020,0.132323
320.202020,0.140404
320.202020,0.148485
320.202020,0.156566
320.202020,0.164646
320.202020,0.172727
320.202020,0.180808
320.202020,0.188889
320.202020,0.196970
320.202020,0.205051
320.202020,0.213131
320.202020,0.221212
320.202020,0.229293
320.202020,0.237374
320.202020,0.245455
320.202020,0.253535
320.202020,0.261616
320.202020,0.269697
320.202020,0.277778
320.202020,0.285859
320.202020,0.293939
320.202020,0.302020
320.202020,0.310101
320.202020,0.318182
320.202020,0.326263
320.202020,0.334343
320.202020,0.342424
320.202020,0.350505
320.202020,0.358586
320.202020,0.366667
320.202020,0.374747
320.202020,0.382828
320.202020,0.390909
320.202020,0.398990
320.202020,0.407071
320.202020,0.415152
320.202020,0.423232
320.202020,0.431313
320.202020,0.439394
320.202020,0.447475
320.202020,0.455556
320.202020,0.463636
320.202020,0.471717
320.202020,0.479798
320.202020,0.487879
320.202020,0.495960
320.202020,0.504040
320.202020,0.512121
320.202020,0.520202
320.202020,0.528283
320.202020,0.536364
320.202020,0.544444
320.202020,0.552525
320.202020,0.560606
320.202020,0.568687
320.202020,0.576768
320.202020,0.584848
320.202020,0.592929
320.202020,0.601010
320.202020,0.609091
320.202020,0.617172
320.202020,0.625253
320.202020,0.633333
320.202020,0.641414
320.202020,0.649495
320.202020,0.657576
320.202020,0.665657
320.202020,0.673737
320.202020,0.681818
320.202020,0.689899
320.202020,0.697980
320.202020,0.706061
320.202020,0.714141
320.202020,0.722222
320.202020,0.730303
320.202020,0.738384
320.202020,0.746465
320.202020,0.754545
320.202020,0.762626
320.202020,0.770707
320.202020,0.778788
320.202020,0.786869
320.202020,0.794949
320.202020,0.803030
320.202020,0.811111
320.202020,0.819192
320.202020,0.827273
320.202020,0.835354
320.202020,0.843434
320.202020,0.851515
320.202020,0.859596
320.202020,0.867677
320.202020,0.875758
320.202020,0.883838
320.202020,0.891919
320.202020,0.900000
324.191919,0.100000
324.191919,0.108081
324.191919,0.116162
324.191919,0.124242
324.191919,0.132323
324.191919,0.140404
324.191919,0.148485
324.191919,0.156566
324.191919,0.164646
324.191919,0.172727
324.191919,0.180808
324.191919,0.188889
324.191919,0.196970
324.191919,0.205051
324.191919,0.213131
324.191919,0.221212
324.191919,0.229293
324.191919,0.237374
324.191919,0.245455
324.191919,0.253535
324.191919,0.261616
324.191919,0.269697
324.191919,0.277778
324.191919,0.285859
324.191919,0.293939
324.191919,0.302020
324.191919,0.310101
324.191919,0.318182
324.191919,0.326263
324.191919,0.334343
324.191919,0.342424
324.191919,0.350505
324.191919,0.358586
324.191919,0.366667
324.191919,0.374747
324.191919,0.382828
324.191919,0.390909
324.191919,0.398990
324.191919,0.407071
324.191919,0.415152
324.191919,0.423232
324.191919,0.431313
324.191919,0.439394
324.191919,0.447475
324.191919,0.455556
324.191919,0.463636
324.191919,0.471717
324.191919,0.479798
324.191919,0.487879
324.191919,0.495960
324.191919,0.504040
324.191919,0.512121
324.191919,0.520202
324.191919,0.528283
324.191919,0.536364
324.191919,0.544444
324.191919,0.552525
324.191919,0.560606
324.191919,0.568687
324.191919,0.576768
324.191919,0.584848
324.191919,0.592929
324.191919,0.601010
324.191919,0.609091
324.191919,0.617172
324.191919,0.625253
324.191919,0.633333
324.191919,0.641414
324.191919,0.649495
324.191919,0.657576
324.191919,0.665657
324.191919,0.673737
324.191919,0.681818
324.191919,0.689899
324.191919,0.697980
324.191919,0.706061
324.191919,0.714141
324.191919,0.722222
324.191919,0.730303
324.191919,0.738384
324.191919,0.746465
324.191919,0.754545
324.191919,0.762626
324.191919,0.770707
324.191919,0.778788
324.191919,0.786869
324.191919,0.794949
324.191919,0.803030
324.191919,0.811111
324.191919,0.819192
324.191919,0.827273
324.191919,0.835354
324.191919,0.843434
324.191919,0.851515
324.191919,0.859596
324.191919,0.867677
324.191919,0.875758
324.191919,0.883838
324.191919,0.891919
324.191919,0.900000
328.181818,0.100000
328.181818,0.108081
328.181818,0.116162
328.181818,0.124242
328.181818,0.132323
328.181818,0.140404
328.181818,0.148485
328.181818,0.156566
328.181818,0.164646
328.181818,0.172727
328.181818,0.180808
328.181818,0.188889
328.181818,0.196970
328.181818,0.205051
328.181818,0.213131
328.181818,0.221212
328.181818,0.229293
328.181818,0.237374
328.181818,0.245455
328.181818,0.253535
328.181818,0.261616
328.181818,0.269697
328.181818,0.277778
328.181818,0.285859
328.181818,0.293939
328.181818,0.302020
328.181818,0.310101
328.181818,0.318182
328.181818,0.326263
328.181818,0.334343
328.181818,0.342424
328.181818,0.350505
328.181818,0.358586
328.181818,0.366667
328.181818,0.374747
328.181818,0.382828
328.181818,0.390909
328.181818,0.398990
328.181818,0.407071
328.181818,0.415152
328.181818,0.423232
328.181818,0.431313
328.181818,0.439394
328.181818,0.447475
328.181818,0.455556
328.181818,0.463636
328.181818,0.471717
328.181818,0.479798
328.181818,0.487879
328.181818,0.495960
328.181818,0.504040
328.181818,0.512121
328.181818,0.520202
328.181818,0.528283
328.181818,0.536364
328.181818,0.544444
328.181818,0.552525
328.181818,0.560606
328.181818,0.568687
328.181818,0.576768
328.181818,0.584848
328.181818,0.592929
328.181818,0.601010
328.181818,0.609091
328.181818,0.617172
328.181818,0.625253
328.181818,0.633333
328.181818,0.641414
328.181818,0.649495
328.181818,0.657576
328.181818,0.665657
328.181818,0.673737
328.181818,0.681818
328.181818,0.689899
328.181818,0.697980
328.181818,0.706061
328.181818,0.714141
328.181818,0.722222
328.181818,0.730303
328.181818,0.738384
328.181818,0.746465
328.181818,0.754545
328.181818,0.762626
328.181818,0.770707
328.181818,0.778788
328.181818,0.786869
328.181818,0.794949
328.181818,0.803030
328.181818,0.811111
328.181818,0.819192
328.181818,0.827273
328.181818,0.835354
328.181818,0.843434
328.181818,0.851515
328.181818,0.859596
328.181818,0.867677
328.181818,0.875758
328.181818,0.883838
328.181818,0.891919
328.181818,0.900000
332.171717,0.100000
332.171717,0.108081
332.171717,0.116162
332.171717,0.124242
332.171717,0.132323
332.171717,0.140404
332.171717,0.148485
332.171717,0.156566
332.171717,0.164646
332.171717,0.172727
332.171717,0.180808
332.171717,0.188889
332.171717,0.196970
332.171717,0.205051
332.171717,0.213131
332.171717,0.221212
332.171717,0.229293
332.171717,0.237374
332.171717,0.245455
332.171717,0.253535
332.171717,0.261616
332.171717,0.269697
332.171717,0.277778
332.171717,0.285859
332.171717,0.293939
332.171717,0.302020
332.171717,0.310101
332.171717,0.318182
332.171717,0.326263
332.171717,0.334343
332.171717,0.342424
332.171717,0.350505
332.171717,0.358586
332.171717,0.366667
332.171717,0.374747
332.171717,0.382828
332.171717,0.390909
332.171717,0.398990
332.171717,0.407071
332.171717,0.415152
332.171717,0.423232
332.171717,0.431313
332.171717,0.439394
332.171717,0.447475
332.171717,0.455556
332.171717,0.463636
332.171717,0.471717
332.171717,0.479798
332.171717,0.487879
332.171717,0.495960
332.171717,0.504040
332.171717,0.512121
332.171717,0.520202
332.171717,0.528283
332.171717,0.536364
332.171717,0.544444
332.171717,0.552525
332.171717,0.560606
332.171717,0.568687
332.171717,0.576768
332.171717,0.584848
332.171717,0.592929
332.171717,0.601010
332.171717,0.609091
332.171717,0.617172
332.171717,0.625253
332.171717,0.633333
332.171717,0.641414
332.171717,0.649495
332.171717,0.657576
332.171717,0.665657
332.171717,0.673737
332.171717,0.681818
332.171717,0.689899
332.171717,0.697980
332.171717,0.706061
332.171717,0.714141
332.171717,0.722222
332.171717,0.730303
332.171717,0.738384
332.171717,0.746465
332.171717,0.754545
332.171717,0.762626
332.171717,0.770707
332.171717,0.778788
332.171717,0.786869
332.171717,0.794949
332.171717,0.803030
332.171717,0.811111
332.171717,0.819192
332.171717,0.827273
332.171717,0.835354
332.171717,0.843434
332.171717,0.851515
332.171717,0.859596
332.171717,0.867677
332.171717,0.875758
332.171717,0.883838
332.171717,0.891919
332.171717,0.900000
336.161616,0.100000
336.161616,0.108081
336.161616,0.116162
336.161616,0.124242
336.161616,0.132323
336.161616,0.140404
336.161616,0.148485
336.161616,0.156566
336.161616,0.164646
336.161616,0.172727
336.161616,0.180808
336.161616,0.188889
336.161616,0.196970
336.161616,0.205051
336.161616,0.213131
336.161616,0.221212
336.161616,0.229293
336.161616,0.237374
336.161616,0.245455
336.161616,0.253535
336.161616,0.261616
336.161616,0.269697
336.161616,0.277778
336.161616,0.285859
336.161616,0.293939
336.161616,0.302020
336.161616,0.310101
336.161616,0.318182
336.161616,0.326263
336.161616,0.334343
336.161616,0.342424
336.161616,0.350505
336.161616,0.358586
336.161616,0.366667
336.161616,0.374747
336.161616,0.382828
336.161616,0.390909
336.161616,0.398990
336.161616,0.407071
336.161616,0.415152
336.161616,0.423232
336.161616,0.431313
336.161616,0.439394
336.161616,0.447475
336.161616,0.455556
336.161616,0.463636
336.161616,0.471717
336.161616,0.479798
336.161616,0.487879
336.161616,0.495960
336.161616,0.504040
336.161616,0.512121
336.161616,0.520202
336.161616,0.528283
336.161616,0.536364
336.161616,0.544444
336.161616,0.552525
336.161616,0.560606
336.161616,0.568687
336.161616,0.576768
336.161616,0.584848
336.161616,0.592929
336.161616,0.601010
336.161616,0.609091
336.161616,0.617172
336.161616,0.625253
336.161616,0.633333
336.161616,0.641414
336.161616,0.649495
336.161616,0.657576
336.161616,0.665657
336.161616,0.673737
336.161616,0.681818
336.161616,0.689899
336.161616,0.697980
336.161616,0.706061
336.161616,0.714141
336.161616,0.722222
336.161616,0.730303
336.161616,0.738384
336.161616,0.746465
336.161616,0.754545
336.161616,0.762626
336.161616,0.770707
336.161616,0.778788
336.161616,0.786869
336.161616,0.794949
336.161616,0.803030
336.161616,0.811111
336.161616,0.819192
336.161616,0.827273
336.161616,0.835354
336.161616,0.843434
336.161616,0.851515
336.161616,0.859596
336.161616,0.867677
336.161616,0.875758
336.161616,0.883838
336.161616,0.891919
336.161616,0.900000
340.151515,0.100000
340.151515,0.108081
340.151515,0.116162
340.151515,0.124242
340.151515,0.132323
340.151515,0.140404
340.151515,0.148485
340.151515,0.156566
340.151515,0.164646
340.151515,0.172727
340.151515,0.180808
340.151515,0.188889
340.151515,0.196970
340.151515,0.205051
340.151515,0.213131
340.151515,0.221212
340.151515,0.229293
340.151515,0.237374
340.151515,0.245455
340.151515,0.253535
340.151515,0.261616
340.151515,0.269697
340.151515,0.277778
340.151515,0.285859
340.151515,0.293939
340.151515,0.302020
340.151515,0.310101
340.151515,0.318182
340.151515,0.326263
340.151515,0.334343
340.151515,0.342424
340.151515,0.350505
340.151515,0.358586
340.151515,0.366667
340.151515,0.374747
340.151515,0.382828
340.151515,0.390909
340.151515,0.398990
340.151515,0.407071
340.151515,0.415152
340.151515,0.423232
340.151515,0.431313
340.151515,0.439394
340.151515,0.447475
340.151515,0.455556
340.151515,0.463636
340.151515,0.471717
340.151515,0.479798
340.151515,0.487879
340.151515,0.495960
340.151515,0.504040
340.151515,0.512121
340.151515,0.520202
340.151515,0.528283
340.151515,0.536364
340.151515,0.544444
340.151515,0.552525
340.151515,0.560606
340.151515,0.568687
340.151515,0.576768
340.151515,0.584848
340.151515,0.592929
340.151515,0.601010
340.151515,0.609091
340.151515,0.617172
340.151515,0.625253
340.151515,0.633333
340.151515,0.641414
340.151515,0.649495
340.151515,0.657576
340.151515,0.665657
340.151515,0.673737
340.151515,0.681818
340.151515,0.689899
340.151515,0.697980
340.151515,0.706061
340.151515,0.714141
340.151515,0.722222
340.151515,0.730303
340.151515,0.738384
340.151515,0.746465
340.151515,0.754545
340.151515,0.762626
340.151515,0.770707
340.151515,0.778788
340.151515,0.786869
340.151515,0.794949
340.151515,0.803030
340.151515,0.811111
340.151515,0.819192
340.151515,0.827273
340.151515,0.835354
340.151515,0.843434
340.151515,0.851515
340.151515,0.859596
340.151515,0.867677
340.151515,0.875758
340.151515,0.883838
340.151515,0.891919
340.151515,0.900000
344.141414,0.100000
344.141414,0.108081
344.141414,0.116162
344.141414,0.124242
344.141414,0.132323
344.141414,0.140404
344.141414,0.148485
344.141414,0.156566
344.141414,0.164646
344.141414,0.172727
344.141414,0.180808
344.141414,0.188889
344.141414,0.196970
344.141414,0.205051
344.141414,0.213131
344.141414,0.221212
344.141414,0.229293
344.141414,0.237374
344.141414,0.245455
344.141414,0.253535
344.141414,0.261616
344.141414,0.269697
344.141414,0.277778
344.141414,0.285859
344.141414,0.293939
344.141414,0.302020
344.141414,0.310101
344.141414,0.318182
344.141414,0.326263
344.141414,0.334343
344.141414,0.342424
344.141414,0.350505
344.141414,0.358586
344.141414,0.366667
344.141414,0.374747
344.141414,0.382828
344.141414,0.390909
344.141414,0.398990
344.141414,0.407071
344.141414,0.415152
344.141414,0.423232
344.141414,0.431313
344.141414,0.439394
344.141414,0.447475
344.141414,0.455556
344.141414,0.463636
344.141414,0.471717
344.141414,0.479798
344.141414,0.487879
344.141414,0.495960
344.141414,0.504040
344.141414,0.512121
344.141414,0.520202
344.141414,0.528283
344.141414,0.536364
344.141414,0.544444
344.141414,0.552525
344.141414,0.560606
344.141414,0.568687
344.141414,0.576768
344.141414,0.584848
344.141414,0.592929
344.141414,0.601010
344.141414,0.609091
344.141414,0.617172
344.141414,0.625253
344.141414,0.633333
344.141414,0.641414
344.141414,0.649495
344.141414,0.657576
344.141414,0.665657
344.141414,0.673737
344.141414,0.681818
344.141414,0.689899
344.141414,0.697980
344.141414,0.706061
344.141414,0.714141
344.141414,0.722222
344.141414,0.730303
344.141414,0.738384
344.141414,0.746465
344.141414,0.754545
344.141414,0.762626
344.141414,0.770707
344.141414,0.778788
344.141414,0.786869
344.141414,0.794949
344.141414,0.803030
344.141414,0.811111
344.141414,0.819192
344.141414,0.827273
344.141414,0.835354
344.141414,0.843434
344.141414,0.851515
344.141414,0.859596
344.141414,0.867677
344.141414,0.875758
344.141414,0.883838
344.141414,0.891919
344.141414,0.900000
348.131313,0.100000
348.131313,0.108081
348.131313,0.116162
348.131313,0.124242
348.131313,0.132323
348.131313,0.140404
348.131313,0.148485
348.131313,0.156566
348.131313,0.164646
348.131313,0.172727
348.131313,0.180808
348.131313,0.188889
348.131313,0.196970
348.131313,0.205051
348.131313,0.213131
348.131313,0.221212
348.131313,0.229293
348.131313,0.237374
348.131313,0.245455
348.131313,0.253535
348.131313,0.261616
348.131313,0.269697
348.131313,0.277778
348.131313,0.285859
348.131313,0.293939
348.131313,0.302020
348.131313,0.310101
348.131313,0.318182
348.131313,0.326263
348.131313,0.334343
348.131313,0.342424
348.131313,0.350505
348.131313,0.358586
348.131313,0.366667
348.131313,0.374747
348.131313,0.382828
348.131313,0.390909
348.131313,0.398990
348.131313,0.407071
348.131313,0.415152
348.131313,0.423232
348.131313,0.431313
348.131313,0.439394
348.131313,0.447475
348.131313,0.455556
348.131313,0.463636
348.131313,0.471717
348.131313,0.479798
348.131313,0.487879
348.131313,0.495960
348.131313,0.504040
348.131313,0.512121
348.131313,0.520202
348.131313,0.528283
348.131313,0.536364
348.131313,0.544444
348.131313,0.552525
348.131313,0.560606
348.131313,0.568687
348.131313,0.576768
348.131313,0.584848
348.131313,0.592929
348.131313,0.601010
348.131313,0.609091
348.131313,0.617172
348.131313,0.625253
348.131313,0.633333
348.131313,0.641414
348.131313,0.649495
348.131313,0.657576
348.131313,0.665657
348.131313,0.673737
348.131313,0.681818
348.131313,0.689899
348.131313,0.697980
348.131313,0.706061
348.131313,0.714141
348.131313,0.722222
348.131313,0.730303
348.131313,0.738384
348.131313,0.746465
348.131313,0.754545
348.131313,0.762626
348.131313,0.770707
348.131313,0.778788
348.131313,0.786869
348.131313,0.794949
348.131313,0.803030
348.131313,0.811111
348.131313,0.819192
348.131313,0.827273
348.131313,0.835354
348.131313,0.843434
348.131313,0.851515
348.131313,0.859596
348.131313,0.867677
348.131313,0.875758
348.131313,0.883838
348.131313,0.891919
348.131313,0.900000
352.121212,0.100000
352.121212,0.108081
352.121212,0.116162
352.121212,0.124242
352.121212,0.132323
352.121212,0.140404
352.121212,0.148485
352.121212,0.156566
352.121212,0.164646
352.121212,0.172727
352.121212,0.180808
352.121212,0.188889
352.121212,0.196970
352.121212,0.205051
352.121212,0.213131
352.121212,0.221212
352.121212,0.229293
352.121212,0.237374
352.121212,0.245455
352.121212,0.253535
352.121212,0.261616
352.121212,0.269697
352.121212,0.277778
352.121212,0.285859
352.121212,0.293939
352.121212,0.302020
352.121212,0.310101
352.121212,0.318182
352.121212,0.326263
352.121212,0.334343
352.121212,0.342424
352.121212,0.350505
352.121212,0.358586
352.121212,0.366667
352.121212,0.374747
352.121212,0.382828
352.121212,0.390909
352.121212,0.398990
352.121212,0.407071
352.121212,0.415152
352.121212,0.423232
352.121212,0.431313
352.121212,0.439394
352.121212,0.447475
352.121212,0.455556
352.121212,0.463636
352.121212,0.471717
352.121212,0.479798
352.121212,0.487879
352.121212,0.495960
352.121212,0.504040
352.121212,0.512121
352.121212,0.520202
352.121212,0.528283
352.121212,0.536364
352.121212,0.544444
352.121212,0.552525
352.121212,0.560606
352.121212,0.568687
352.121212,0.576768
352.121212,0.584848
352.121212,0.592929
352.121212,0.601010
352.121212,0.609091
352.121212,0.617172
352.121212,0.625253
352.121212,0.633333
352.121212,0.641414
352.121212,0.649495
352.121212,0.657576
352.121212,0.665657
352.121212,0.673737
352.121212,0.681818
352.121212,0.689899
352.121212,0.697980
352.121212,0.706061
352.121212,0.714141
352.121212,0.722222
352.121212,0.730303
352.121212,0.738384
352.121212,0.746465
352.121212,0.754545
352.121212,0.762626
352.121212,0.770707
352.121212,0.778788
352.121212,0.786869
352.121212,0.794949
352.121212,0.803030
352.121212,0.811111
352.121212,0.819192
352.121212,0.827273
352.121212,0.835354
352.121212,0.843434
352.121212,0.851515
352.121212,0.859596
352.121212,0.867677
352.121212,0.875758
352.121212,0.883838
352.121212,0.891919
352.121212,0.900000
356.111111,0.100000
356.111111,0.108081
356.111111,0.116162
356.111111,0.124242
356.111111,0.132323
356.111111,0.140404
356.111111,0.148485
356.111111,0.156566
356.111111,0.164646
356.111111,0.172727
356.111111,0.180808
356.111111,0.188889
356.111111,0.196970
356.111111,0.205051
356.111111,0.213131
356.111111,0.221212
356.111111,0.229293
356.111111,0.237374
356.111111,0.245455
356.111111,0.253535
356.111111,0.261616
356.111111,0.269697
356.111111,0.277778
356.111111,0.285859
356.111111,0.293939
356.111111,0.302020
356.111111,0.310101
356.111111,0.318182
356.111111,0.326263
356.111111,0.334343
356.111111,0.342424
356.111111,0.350505
356.111111,0.358586
356.111111,0.366667
356.111111,0.374747
356.111111,0.382828
356.111111,0.390909
356.111111,0.398990
356.111111,0.407071
356.111111,0.415152
356.111111,0.423232
356.111111,0.431313
356.111111,0.439394
356.111111,0.447475
356.111111,0.455556
356.111111,0.463636
356.111111,0.471717
356.111111,0.479798
356.111111,0.487879
356.111111,0.495960
356.111111,0.504040
356.111111,0.512121
356.111111,0.520202
356.111111,0.528283
356.111111,0.536364
356.111111,0.544444
356.111111,0.552525
356.111111,0.560606
356.111111,0.568687
356.111111,0.576768
356.111111,0.584848
356.111111,0.592929
356.111111,0.601010
356.111111,0.609091
356.111111,0.617172
356.111111,0.625253
356.111111,0.633333
356.111111,0.641414
356.111111,0.649495
356.111111,0.657576
356.111111,0.665657
356.111111,0.673737
356.111111,0.681818
356.111111,0.689899
356.111111,0.697980
356.111111,0.706061
356.111111,0.714141
356.111111,0.722222
356.111111,0.730303
356.111111,0.738384
356.111111,0.746465
356.111111,0.754545
356.111111,0.762626
356.111111,0.770707
356.111111,0.778788
356.111111,0.786869
356.111111,0.794949
356.111111,0.803030
356.111111,0.811111
356.111111,0.819192
356.111111,0.827273
356.111111,0.835354
356.111111,0.843434
356.111111,0.851515
356.111111,0.859596
356.111111,0.867677
356.111111,0.875758
356.111111,0.883838
356.111111,0.891919
356.111111,0.900000
360.101010,0.100000
